Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task Type_act1,Task Type_act2,Task Type_act3,Action_act1,Action_act2,Action_act3,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Role ID_act1,Role ID_act2,Role ID_act3,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Age_act1,Age_act2,Age_act3,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act4,Task arrival date_last_act4
2024-02-02 12:31:03.857,2024-02-02 12:31:04.887,2024-02-02 12:36:07.713,100,102,102,Robot,8548,3959,Non identifiable,8548,3959,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,0,32,21,0,1,1,0,58,55,Non applicable,Non applicable,Non applicable,3,1,1,2,0,7,1,1,1,1,1,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,102,2024-02-02 12:48:56.097
2024-02-02 13:10:07.240,2024-02-02 13:10:07.680,2024-02-02 13:11:02.023,100,102,102,861,8548,4731,861,8548,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,32,21,6,1,1,45,58,52,Non applicable,Non applicable,Non applicable,3,2,2,1,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2024-02-02 14:06:01.243
2024-02-02 14:25:36.427,2024-02-02 14:25:36.710,2024-02-02 14:47:31.260,100,102,101,10654,4960,10654,10654,4960,10654,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,2,0,0,0,1,2,3,0,0,0,5,21,5,1,0,1,49,46,49,Non applicable,300,Non applicable,1,3,2,1,1,8,1,1,1,1,1,0,0,1,1,1,0,2,1,1,0,0,0,1,0,0,2,0,0,102,2024-02-02 17:10:19.367
2024-02-02 15:36:37.617,2024-02-02 15:36:37.933,2024-02-02 15:38:10.917,100,102,102,1164,8548,4960,1164,8548,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,32,21,1,1,0,42,58,46,Non applicable,Non applicable,Non applicable,1,2,2,1,0,9,1,1,1,1,1,1,0,0,1,1,1,0,2,1,1,0,1,0,2,0,0,0,1,102,2024-02-02 15:45:48.583
2024-02-02 16:07:24.007,2024-02-02 16:07:24.263,2024-02-02 16:09:57.163,100,102,102,165,8548,4731,165,8548,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,4,32,21,1,1,1,48,58,52,Non applicable,Non applicable,Non applicable,1,1,2,1,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,1,0,0,1,1,2,0,0,0,0,102,2024-02-02 16:11:32.467
2024-02-02 16:43:44.470,2024-02-02 16:43:44.823,2024-02-02 17:11:44.760,100,102,102,11283,4960,4322,11283,4960,4322,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,24,0,0,23,1,2,3,0,0,0,5,21,21,0,0,0,53,46,57,Non applicable,Non applicable,Non applicable,1,3,1,2,0,10,1,1,1,1,1,1,0,1,1,1,1,1,2,0,1,2,1,0,2,0,0,0,0,102,2024-02-03 17:15:18.120
2024-02-02 17:10:41.257,2024-02-02 17:10:41.653,2024-02-02 17:12:03.280,100,102,102,10166,8548,3959,10166,8548,3959,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,32,21,2,1,1,52,58,55,Non applicable,Non applicable,Non applicable,3,2,2,1,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,102,2024-02-02 17:21:25.917
2024-02-02 17:22:05.117,2024-02-02 17:22:05.380,2024-02-02 17:26:04.060,100,102,102,9113,8548,3959,9113,8548,3959,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,32,21,4,1,1,55,58,55,Non applicable,Non applicable,Non applicable,1,1,2,1,0,6,1,1,1,1,1,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,102,2024-02-02 17:39:13.247
2024-02-02 18:07:10.057,2024-02-02 18:07:10.300,2024-02-02 18:11:36.733,100,102,102,10233,3959,4322,10233,3959,4322,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,22,0,0,22,1,2,3,0,0,0,5,21,21,4,1,0,50,55,57,Non applicable,Non applicable,Non applicable,1,3,1,2,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,0,0,0,1,1,2,1,0,0,0,102,2024-02-03 16:17:38.923
2024-02-02 18:10:39.290,2024-02-02 18:10:39.577,2024-02-02 18:12:44.533,100,102,102,8323,3959,4322,8323,3959,4322,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,22,0,0,21,1,2,3,0,0,0,5,21,21,9,1,0,61,55,57,Non applicable,Non applicable,Non applicable,3,2,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,102,2024-02-03 16:14:17.890
2024-02-05 09:19:09.050,2024-02-05 09:19:09.403,2024-02-05 10:38:45.227,100,102,102,581,3959,4960,581,3959,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,1,0,0,0,0,1,2,3,0,0,0,5,21,21,2,1,0,45,55,46,Non applicable,Non applicable,Non applicable,1,2,1,2,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,0,0,1,1,1,0,0,0,0,0,102,2024-02-05 11:03:15.937
2024-02-05 09:46:26.280,2024-02-05 09:46:27.400,2024-02-05 10:16:15.230,100,102,102,2195,8548,4731,2195,8548,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,4,32,21,1,1,1,23,58,52,Non applicable,Non applicable,Non applicable,3,2,2,1,0,6,1,1,1,1,1,0,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,102,2024-02-05 11:02:58.650
2024-02-05 09:46:31.367,2024-02-05 09:46:31.723,2024-02-05 10:18:19.293,100,102,101,929,11193,929,929,11193,929,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,5,32,5,3,1,3,42,49,42,Non applicable,183,Non applicable,0,3,3,0,1,5,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,102,2024-02-05 10:56:37.730
2024-02-05 10:01:14.600,2024-02-05 10:01:14.930,2024-02-05 10:15:56.083,100,102,102,10962,8548,4960,10962,8548,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,32,21,0,1,0,47,58,46,Non applicable,Non applicable,Non applicable,3,1,2,1,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2024-02-05 11:13:24.987
2024-02-05 10:33:16.063,2024-02-05 10:33:16.327,2024-02-05 11:52:30.980,100,102,102,9757,4960,4731,9757,4960,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,1,0,0,1,0,1,2,3,0,0,0,4,21,21,0,0,1,53,46,52,Non applicable,Non applicable,Non applicable,3,3,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,102,2024-02-05 12:08:38.227
2024-02-05 10:53:04.613,2024-02-05 10:53:04.907,2024-02-05 11:08:39.753,100,102,102,8576,3959,4731,8576,3959,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,1,0,0,1,1,2,3,0,0,0,4,21,21,12,1,1,55,55,52,Non applicable,Non applicable,Non applicable,1,2,1,2,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,0,0,0,2,1,2,0,0,0,0,102,2024-02-05 12:14:16.163
2024-02-05 11:47:44.840,2024-02-05 11:47:45.240,2024-02-05 12:38:17.657,100,102,101,2246,3959,2246,2246,3959,2246,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,4,21,4,1,1,1,25,55,25,Non applicable,183,Non applicable,0,3,2,1,1,4,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,102,2024-02-05 12:47:56.163
2024-02-05 13:10:56.497,2024-02-05 13:10:56.823,2024-02-05 13:42:36.513,100,102,101,11141,3959,11141,11141,3959,11141,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,1,0,0,1,1,2,3,0,0,0,5,21,5,1,1,1,50,55,50,Non applicable,183,Non applicable,1,3,2,1,1,6,1,1,1,1,1,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,102,2024-02-05 14:55:36.753
2024-02-05 14:34:03.327,2024-02-05 14:34:03.990,2024-02-05 14:34:54.710,100,102,102,8421,8548,4960,8421,8548,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,32,21,1,1,0,59,58,46,Non applicable,Non applicable,Non applicable,3,2,2,1,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2024-02-05 14:48:44.230
2024-02-05 14:59:24.210,2024-02-05 14:59:25.293,2024-02-05 15:42:16.993,100,102,102,9757,4960,3959,9757,4960,3959,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,21,0,0,21,1,2,3,0,0,0,4,21,21,0,0,1,53,46,55,Non applicable,Non applicable,Non applicable,3,3,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2024-02-06 12:46:08.010
2024-02-05 15:04:43.003,2024-02-05 15:04:43.430,2024-02-05 15:19:18.033,100,102,104,706,11193,706,706,11193,706,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,275,279,0,0,92,0,0,0,1,2,3,0,0,2,5,32,5,1,1,1,47,49,47,Non applicable,Non applicable,Non applicable,1,3,3,0,0,10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,2,0,2,102,2024-02-09 12:17:06.903
2024-02-05 15:05:55.047,2024-02-05 15:05:55.367,2024-02-06 08:41:15.547,100,102,102,33,4960,3959,33,4960,3959,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,17,4,0,17,4,1,2,3,0,0,0,4,21,21,3,0,1,49,46,55,Non applicable,Non applicable,Non applicable,3,3,1,2,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,1,0,0,1,1,0,0,2,0,0,102,2024-02-06 12:50:11.743
2024-02-05 15:08:35.843,2024-02-05 15:08:36.143,2024-02-06 08:44:28.480,100,102,104,7738,4731,7738,7738,4731,7738,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,275,279,0,17,1,0,17,0,1,2,3,0,0,0,4,21,4,5,1,5,57,52,57,Non applicable,Non applicable,Non applicable,1,1,2,1,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,0,1,1,0,0,2,0,1,102,2024-02-06 10:33:54.403
2024-02-05 15:09:36.757,2024-02-05 15:09:37.033,2024-02-05 15:29:56.807,100,102,102,9287,11193,6266,9287,11193,6266,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,6,32,21,2,1,1,59,49,34,Non applicable,Non applicable,Non applicable,1,1,2,1,0,9,1,1,1,1,1,0,0,1,1,1,1,1,0,2,1,0,1,1,2,0,0,0,0,102,2024-02-05 16:10:15.113
2024-02-05 15:20:11.463,2024-02-05 15:20:11.753,2024-02-05 15:51:58.483,100,102,101,9665,3959,1014,9665,3959,1014,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,22,0,0,21,1,2,3,0,0,0,5,21,6,2,1,6,54,55,40,Non applicable,183,Non applicable,1,3,2,1,1,9,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,2,0,0,0,0,2,0,1,102,2024-02-06 13:53:54.127
2024-02-05 15:45:22.197,2024-02-05 15:45:22.877,2024-02-05 15:56:58.147,100,102,101,1277,8548,1277,1277,8548,1277,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,5,32,5,4,1,4,43,58,43,Non applicable,183,Non applicable,1,0,3,0,1,9,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,2,2,0,2,0,0,1,0,102,2024-02-05 16:56:23.013
2024-02-05 17:00:09.193,2024-02-05 17:00:09.710,2024-02-05 17:22:41.440,100,102,102,9504,6266,3959,9504,6266,3959,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,21,21,1,1,1,53,34,55,Non applicable,Non applicable,Non applicable,1,2,1,2,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,0,2,1,2,0,0,0,0,102,2024-02-05 17:47:15.533
2024-02-05 17:21:53.257,2024-02-05 17:21:53.597,2024-02-05 17:23:07.493,100,102,102,10897,6266,4960,10897,6266,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,16,0,0,16,1,2,3,0,0,0,5,21,21,1,1,0,48,34,46,Non applicable,Non applicable,Non applicable,3,1,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,102,2024-02-06 10:19:18.590
2024-02-06 08:32:29.520,2024-02-06 08:32:29.810,2024-02-06 08:49:37.540,100,102,102,9973,3959,6266,9973,3959,6266,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,21,21,4,1,1,51,55,34,Non applicable,Non applicable,Non applicable,1,1,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,102,2024-02-06 08:50:10.570
2024-02-06 09:09:11.683,2024-02-06 09:09:12.100,2024-02-06 09:14:45.657,100,102,102,2214,8548,6266,2214,8548,6266,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,1,0,0,1,1,2,3,0,0,0,4,32,21,1,1,1,23,58,34,Non applicable,Non applicable,Non applicable,1,1,2,1,0,8,1,1,1,1,1,1,0,1,1,0,0,4,1,0,1,0,0,0,1,0,0,0,0,102,2024-02-06 10:40:27.137
2024-02-06 09:16:41.347,2024-02-06 09:16:41.657,2024-02-06 10:30:23.433,100,102,102,2214,6266,4731,2214,6266,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,1,0,0,1,0,1,2,3,0,0,0,4,21,21,1,1,1,23,34,52,Non applicable,Non applicable,Non applicable,1,2,1,2,0,7,1,1,1,1,1,1,0,0,1,0,0,2,1,0,1,0,1,0,1,0,0,0,0,102,2024-02-06 11:15:33.363
2024-02-06 09:50:15.340,2024-02-06 09:50:15.560,2024-02-06 10:00:57.760,100,102,102,10646,3959,4960,10646,3959,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,1,0,0,1,1,2,3,0,0,0,5,21,21,4,1,0,51,55,46,Non applicable,Non applicable,Non applicable,3,2,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2024-02-06 11:40:26.053
2024-02-06 10:47:40.440,2024-02-06 10:47:40.793,2024-02-06 11:10:18.020,100,102,101,7839,6266,7839,7839,6266,7839,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,29,21,29,0,1,0,56,34,56,Non applicable,183,Non applicable,1,0,2,1,1,7,1,1,1,1,1,1,0,0,1,0,0,4,0,0,1,0,0,0,1,0,0,0,0,102,2024-02-06 11:14:31.530
2024-02-06 10:57:52.787,2024-02-06 10:57:53.227,2024-02-06 11:12:11.390,100,102,101,581,6266,581,581,6266,581,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,26,0,0,0,1,2,3,0,0,0,5,21,5,2,1,2,45,34,45,Non applicable,183,Non applicable,1,0,2,1,1,9,1,1,1,1,1,0,0,1,1,1,1,0,1,2,0,0,0,1,0,1,2,1,0,102,2024-02-07 13:35:08.817
2024-02-06 14:49:59.750,2024-02-06 14:50:00.380,2024-02-06 14:53:41.633,100,102,102,8012,4960,6266,8012,4960,6266,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,4,21,21,1,0,1,55,46,34,Non applicable,Non applicable,Non applicable,1,1,1,2,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,0,0,1,1,1,2,0,0,0,0,102,2024-02-06 15:00:14.947
2024-02-06 15:14:05.583,2024-02-06 15:14:05.893,2024-02-06 15:15:03.513,100,102,102,8270,8548,6266,8270,8548,6266,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,6,32,21,2,1,1,55,58,34,Non applicable,Non applicable,Non applicable,1,0,2,1,0,6,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,102,2024-02-06 15:15:20.090
2024-02-06 15:27:40.530,2024-02-06 15:27:40.850,2024-02-06 15:34:25.143,100,102,101,7839,4731,7839,7839,4731,7839,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,1,0,0,0,1,2,3,0,0,0,29,21,29,0,1,0,56,52,56,Non applicable,300,Non applicable,1,1,2,1,1,9,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,3,0,1,0,0,2,0,0,102,2024-02-06 16:37:58.787
2024-02-06 15:50:28.637,2024-02-06 15:50:29.023,2024-02-09 13:23:24.263,100,102,102,33,8548,8548,33,8548,8548,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,69,4,0,0,4,1,2,3,0,1,2,4,32,32,3,1,1,49,58,58,Non applicable,Non applicable,Non applicable,1,1,3,0,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,2,0,0,0,2,0,0,102,2024-02-09 17:40:20.763
2024-02-06 16:08:03.943,2024-02-06 16:08:04.377,2024-02-06 16:12:55.003,100,102,101,9362,8548,9362,9362,8548,9362,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,5,32,5,2,1,2,55,58,55,Non applicable,183,Non applicable,0,0,3,0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,102,2024-02-06 16:53:23.633
2024-02-06 17:04:51.123,2024-02-06 17:04:51.520,2024-02-06 17:15:52.997,100,102,102,10793,3959,4960,10793,3959,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,14,0,0,14,1,2,3,0,0,0,5,21,21,0,1,0,47,55,46,Non applicable,Non applicable,Non applicable,3,2,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,102,2024-02-07 08:14:23.800
2024-02-06 17:35:57.730,2024-02-06 17:35:57.990,2024-02-06 17:53:39.240,100,102,101,2353,8548,2353,2353,8548,2353,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,22,32,22,1,1,1,24,58,24,Non applicable,183,Non applicable,1,2,3,0,1,6,1,1,1,1,1,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,102,2024-02-06 18:04:38.977
2024-02-06 18:15:53.497,2024-02-06 18:15:53.780,2024-02-07 08:49:34.740,100,102,101,43,4960,43,43,4960,43,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,14,1,0,14,0,1,2,3,0,0,0,4,21,4,0,0,0,50,46,50,Non applicable,300,Non applicable,0,3,2,1,1,5,1,1,1,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,102,2024-02-07 09:58:05.417
2024-02-07 08:40:31.987,2024-02-07 08:40:32.427,2024-02-07 09:01:19.570,100,102,102,445,8548,4960,445,8548,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,32,21,1,1,0,46,58,46,Non applicable,Non applicable,Non applicable,3,1,2,1,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,102,2024-02-07 09:08:03.150
2024-02-07 08:52:05.650,2024-02-07 08:52:06.097,2024-02-07 08:56:22.453,100,102,102,1161,6266,4960,1161,6266,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,21,21,1,1,0,42,34,46,Non applicable,Non applicable,Non applicable,1,2,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,102,2024-02-07 09:24:01.650
2024-02-07 08:55:13.883,2024-02-07 08:55:14.270,2024-02-07 08:56:56.060,100,102,102,1161,6266,4960,1161,6266,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,1,0,0,0,1,2,3,0,0,0,5,21,21,1,1,0,42,34,46,Non applicable,Non applicable,Non applicable,1,2,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,102,2024-02-07 10:04:23.013
2024-02-07 09:14:50.867,2024-02-07 09:14:51.077,2024-02-07 10:48:03.270,100,102,102,8359,4960,6266,8359,4960,6266,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,1,0,0,1,0,1,2,3,0,0,0,5,21,21,4,0,1,57,46,34,Non applicable,Non applicable,Non applicable,1,2,1,2,0,9,1,1,1,1,1,0,0,1,1,1,1,3,1,0,0,0,0,1,1,0,0,1,0,102,2024-02-07 10:59:26.073
2024-02-07 09:51:51.053,2024-02-07 09:51:51.283,2024-02-07 10:46:44.583,100,102,102,7839,6266,4731,7839,6266,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,29,21,21,0,1,1,56,34,52,Non applicable,Non applicable,Non applicable,1,1,1,2,0,7,1,1,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,102,2024-02-07 11:32:22.933
2024-02-07 10:16:40.710,2024-02-07 10:16:40.997,2024-02-07 10:26:58.050,100,102,102,10315,6266,3959,10315,6266,3959,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,21,21,1,1,1,48,34,55,Non applicable,Non applicable,Non applicable,1,2,1,2,0,9,1,1,1,1,1,0,0,1,1,1,1,0,1,3,0,0,1,1,2,0,0,0,0,102,2024-02-07 11:17:39.597
2024-02-07 11:09:22.757,2024-02-07 11:09:23.027,2024-02-07 11:26:00.987,100,102,102,358,8548,4731,358,8548,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,32,21,10,1,1,48,58,52,Non applicable,Non applicable,Non applicable,1,1,2,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2024-02-07 11:38:41.873
2024-02-07 12:02:46.430,2024-02-07 12:02:46.977,2024-02-07 12:12:18.907,100,102,102,362,8548,3959,362,8548,3959,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,32,21,1,1,1,45,58,55,Non applicable,Non applicable,Non applicable,1,2,2,1,0,8,1,1,1,1,1,1,0,0,1,1,0,1,0,2,1,0,1,0,2,0,0,0,0,102,2024-02-07 12:38:33.947
2024-02-07 13:08:03.813,2024-02-07 13:08:04.060,2024-02-07 13:29:23.567,100,102,101,549,4960,549,549,4960,549,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,5,21,5,3,0,3,44,46,44,Non applicable,300,Non applicable,3,1,2,1,1,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,102,2024-02-07 13:41:54.907
2024-02-07 13:56:23.580,2024-02-07 13:56:23.870,2024-02-07 15:37:58.260,100,105,101,2083,9083,2083,2083,9083,2083,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,1,0,0,1,0,1,2,3,0,0,0,6,59,6,1,5,1,27,52,27,Non applicable,300,Non applicable,3,2,3,0,1,4,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,105,2024-02-07 15:42:26.083
2024-02-07 14:49:33.213,2024-02-07 14:49:33.533,2024-02-07 15:02:01.673,100,102,102,Robot,6266,8548,Non identifiable,6266,8548,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,0,21,32,0,1,1,0,34,58,Non applicable,Non applicable,Non applicable,0,0,1,2,0,5,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,102,2024-02-07 15:27:28.203
2024-02-07 15:33:43.720,2024-02-07 15:33:44.187,2024-02-07 15:40:13.257,100,102,101,9946,8548,9946,9946,8548,9946,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,5,32,5,5,1,5,50,58,50,Non applicable,183,Non applicable,1,2,3,0,1,7,1,1,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,102,2024-02-07 16:34:26.693
